4.000000000000000000e+00 8.750000000000000000e-01 9.300000000000000488e-01 1.000000000000000000e+00
5.000000000000000000e+00 4.849999999999999867e-01 6.400000000000000133e-01 1.000000000000000000e+00
6.000000000000000000e+00 2.049999999999999878e-01 4.199999999999999845e-01 1.000000000000000000e+00
7.000000000000000000e+00 4.000000000000000083e-02 2.049999999999999878e-01 1.000000000000000000e+00
8.000000000000000000e+00 1.000000000000000021e-02 5.000000000000000278e-02 1.000000000000000000e+00
9.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02 1.000000000000000000e+00
1.000000000000000000e+01 5.000000000000000104e-03 5.000000000000000104e-03 1.000000000000000000e+00
