3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 2.352158907099714379e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.254930089752602724e-03 1.112784402246424446e-03 0.000000000000000000e+00
6.000000000000000000e+00 4.778229903299673932e-03 3.212643517936979165e-03 0.000000000000000000e+00
7.000000000000000000e+00 3.959068400898557716e-02 2.238517221135146243e-02 0.000000000000000000e+00
8.000000000000000000e+00 4.809595630692418966e-02 2.448585874979968685e-02 0.000000000000000000e+00
9.000000000000000000e+00 4.691704138433021309e-02 2.118860122378007568e-02 0.000000000000000000e+00
1.000000000000000000e+01 6.064994658691127971e-02 3.409471479817262340e-02 0.000000000000000000e+00
1.100000000000000000e+01 1.255104642698288697e-01 7.211066548844677349e-02 0.000000000000000000e+00
