3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 2.890529371307410354e-03 2.392276239861177833e-03 0.000000000000000000e+00
5.000000000000000000e+00 8.100326692133298298e-03 4.696918650781690269e-03 0.000000000000000000e+00
6.000000000000000000e+00 1.556122899412421857e-02 7.700446402569079314e-03 0.000000000000000000e+00
7.000000000000000000e+00 2.630978968005165050e-02 1.602951585124112038e-02 0.000000000000000000e+00
8.000000000000000000e+00 4.252132923127099201e-02 2.372549659952316592e-02 0.000000000000000000e+00
9.000000000000000000e+00 6.180910843120690501e-02 3.082965127890710880e-02 0.000000000000000000e+00
1.000000000000000000e+01 6.828383663819101446e-02 3.868018983905073538e-02 2.328012180095907972e-05
1.100000000000000000e+01 8.552634725151384010e-02 4.769571471523105510e-02 5.446639633257453040e-05
