4.000000000000000000e+00 9.985000000000000542e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.000000000000000000e+00 9.975000000000000533e-01 9.995000000000000551e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.000000000000000000e+00 9.945000000000000506e-01 9.979999999999999982e-01 9.989999999999999991e-01 1.000000000000000000e+00
7.000000000000000000e+00 9.849999999999999867e-01 9.925000000000000488e-01 9.975000000000000533e-01 9.995000000000000551e-01
8.000000000000000000e+00 9.809999999999999831e-01 9.919999999999999929e-01 9.965000000000000524e-01 9.989999999999999991e-01
9.000000000000000000e+00 9.659999999999999698e-01 9.825000000000000400e-01 9.939999999999999947e-01 9.955000000000000515e-01
1.000000000000000000e+01 9.485000000000000098e-01 9.719999999999999751e-01 9.879999999999999893e-01 9.905000000000000471e-01
