3.000000000000000000e+00 7.600000000000000089e-01 7.099999999999999645e-01
4.000000000000000000e+00 5.899999999999999689e-01 5.200000000000000178e-01
5.000000000000000000e+00 5.400000000000000355e-01 4.600000000000000200e-01
